order_id,product_id,product_name,region,channel,period,qty_sold,unit_price,revenue,returns_qty
ORD-000325,PROD-002,Product B,Latin America,Distributor,2023-01,9320,65.01,605893.2,269
ORD-000732,PROD-005,Product E,North America,Online,2023-12,8538,88.17,752795.46,162
ORD-001790,PROD-010,Product J,Latin America,Retail,2025-02,15396,70.42,1084186.32,433
ORD-000735,PROD-005,Product E,North America,Online,2024-03,6161,17.73,109234.53,110
ORD-000038,PROD-001,Product A,Europe,Direct,2023-02,6354,50.32,319733.28,185
ORD-000097,PROD-001,Product A,Asia Pacific,Distributor,2025-01,18903,66.78,1262342.34,893
ORD-001605,PROD-009,Product I,Latin America,Direct,2024-09,9354,43.02,402409.08,231
ORD-001301,PROD-008,Product H,Europe,Retail,2023-05,6021,66.51,400456.71,25
ORD-001601,PROD-009,Product I,Latin America,Retail,2024-05,8343,80.04,667773.72,167
ORD-000622,PROD-004,Product D,Asia Pacific,Online,2023-10,18467,58.79,1085674.93,884
ORD-001012,PROD-006,Product F,Middle East & Africa,Online,2023-04,18611,24.96,464530.56,699
ORD-001315,PROD-008,Product H,Europe,Retail,2024-07,9067,84.03,761900.01,102
ORD-000207,PROD-002,Product B,North America,Retail,2025-03,12189,83.4,1016562.6,599
ORD-001008,PROD-006,Product F,Asia Pacific,Wholesale,2025-12,38259,49.68,1900707.12,1366
ORD-000321,PROD-002,Product B,Middle East & Africa,Direct,2025-09,18883,58.65,1107487.95,159
ORD-000409,PROD-003,Product C,Europe,Online,2024-01,10077,72.94,735016.38,139
ORD-000355,PROD-002,Product B,Latin America,Online,2025-07,16272,82.09,1335768.48,731
ORD-001458,PROD-009,Product I,North America,Online,2024-06,19536,46.2,902563.2,557
ORD-000989,PROD-006,Product F,Asia Pacific,Retail,2024-05,22306,16.04,357788.24,1008
ORD-001293,PROD-008,Product H,North America,Wholesale,2025-09,24480,35.74,874915.2,818
ORD-000579,PROD-004,Product D,Europe,Retail,2023-03,13753,29.63,407501.39,16
ORD-000425,PROD-003,Product C,Europe,Distributor,2025-05,13986,53.48,747971.28,321
ORD-000332,PROD-002,Product B,Latin America,Direct,2023-08,13247,15.77,208905.19,470
ORD-000968,PROD-006,Product F,Europe,Online,2025-08,20749,32.75,679529.75,25
ORD-000738,PROD-005,Product E,North America,Wholesale,2024-06,7909,18.88,149321.92,275
ORD-000854,PROD-005,Product E,Middle East & Africa,Direct,2025-02,13837,66.41,918915.17,87
ORD-000800,PROD-005,Product E,Asia Pacific,Direct,2023-08,6676,74.59,497962.84,195
ORD-000601,PROD-004,Product D,Europe,Online,2025-01,22403,62.42,1398395.26,195
ORD-001749,PROD-010,Product J,Middle East & Africa,Online,2024-09,8000,40.16,321280.0,28
ORD-000960,PROD-006,Product F,Europe,Distributor,2024-12,23848,43.48,1036911.04,556
ORD-001574,PROD-009,Product I,Middle East & Africa,Wholesale,2025-02,8849,85.11,753138.39,354
ORD-001204,PROD-007,Product G,Middle East & Africa,Distributor,2024-04,13183,14.54,191680.82,536
ORD-000450,PROD-003,Product C,Asia Pacific,Direct,2024-06,16241,56.12,911444.92,83
ORD-001040,PROD-006,Product F,Middle East & Africa,Distributor,2025-08,27892,51.88,1447036.96,89
ORD-000476,PROD-003,Product C,Middle East & Africa,Retail,2023-08,8549,16.01,136869.49,365
ORD-000898,PROD-005,Product E,Latin America,Wholesale,2025-10,23649,48.62,1149814.38,813
ORD-000705,PROD-004,Product D,Latin America,Distributor,2024-09,27785,22.61,628218.85,703
ORD-000962,PROD-006,Product F,Europe,Retail,2025-02,17218,81.09,1396207.62,115
ORD-000394,PROD-003,Product C,North America,Wholesale,2025-10,10918,44.99,491200.82,468
ORD-001653,PROD-010,Product J,North America,Retail,2025-09,30107,59.57,1793473.99,1194
ORD-000331,PROD-002,Product B,Latin America,Direct,2023-07,13234,74.9,991226.6,406
ORD-001440,PROD-008,Product H,Latin America,Wholesale,2025-12,28636,18.01,515734.36,693
ORD-001527,PROD-009,Product I,Asia Pacific,Wholesale,2024-03,13629,71.62,976108.98,189
ORD-000919,PROD-006,Product F,North America,Wholesale,2024-07,9703,39.02,378611.06,457
ORD-000711,PROD-004,Product D,Latin America,Online,2025-03,30116,31.88,960098.08,1360
ORD-001525,PROD-009,Product I,Asia Pacific,Wholesale,2024-01,13567,29.28,397241.76,653
ORD-001564,PROD-009,Product I,Middle East & Africa,Wholesale,2024-04,7799,65.45,510444.55,70
ORD-000970,PROD-006,Product F,Europe,Online,2025-10,25792,64.35,1659715.2,1063
ORD-000855,PROD-005,Product E,Middle East & Africa,Distributor,2025-03,16965,75.05,1273223.25,774
ORD-000549,PROD-004,Product D,North America,Retail,2023-09,6026,41.86,252248.36,126
ORD-000131,PROD-001,Product A,Middle East & Africa,Online,2024-11,17777,30.65,544865.05,327
ORD-001134,PROD-007,Product G,Europe,Direct,2024-06,22165,66.45,1472864.25,329
ORD-001547,PROD-009,Product I,Asia Pacific,Retail,2025-11,26108,87.39,2281578.12,612
ORD-001181,PROD-007,Product G,Asia Pacific,Wholesale,2025-05,25269,74.74,1888605.06,885
ORD-001288,PROD-008,Product H,North America,Online,2025-04,22081,29.67,655143.27,44
ORD-000039,PROD-001,Product A,Europe,Online,2023-03,7424,76.87,570682.88,122
ORD-001082,PROD-007,Product G,North America,Direct,2023-02,10684,51.29,547982.36,406
ORD-000125,PROD-001,Product A,Middle East & Africa,Wholesale,2024-05,12459,48.46,603763.14,572
ORD-000475,PROD-003,Product C,Middle East & Africa,Wholesale,2023-07,8848,27.91,246947.68,205
ORD-001000,PROD-006,Product F,Asia Pacific,Wholesale,2025-04,28361,44.9,1273408.9,1418
ORD-001253,PROD-007,Product G,Latin America,Retail,2025-05,13627,66.45,905514.15,580
ORD-001211,PROD-007,Product G,Middle East & Africa,Wholesale,2024-11,17324,87.54,1516542.96,181
ORD-001368,PROD-008,Product H,Asia Pacific,Distributor,2025-12,27141,82.44,2237504.04,1323
ORD-000996,PROD-006,Product F,Asia Pacific,Wholesale,2024-12,31968,46.0,1470528.0,989
ORD-000819,PROD-005,Product E,Asia Pacific,Wholesale,2025-03,9403,63.75,599441.25,51
ORD-000999,PROD-006,Product F,Asia Pacific,Online,2025-03,25700,59.42,1527094.0,1032
ORD-000076,PROD-001,Product A,Asia Pacific,Direct,2023-04,15555,89.78,1396527.9,75
ORD-001486,PROD-009,Product I,Europe,Wholesale,2023-10,9736,44.3,431304.8,295
ORD-001136,PROD-007,Product G,Europe,Direct,2024-08,22684,58.96,1337448.64,131
ORD-001221,PROD-007,Product G,Middle East & Africa,Distributor,2025-09,15488,69.55,1077190.4,387
ORD-001186,PROD-007,Product G,Asia Pacific,Distributor,2025-10,30561,56.45,1725168.45,202
ORD-001016,PROD-006,Product F,Middle East & Africa,Retail,2023-08,21027,55.94,1176250.38,1046
ORD-000852,PROD-005,Product E,Middle East & Africa,Distributor,2024-12,19722,15.95,314565.9,476
ORD-000885,PROD-005,Product E,Latin America,Online,2024-09,15717,47.83,751744.11,721
ORD-000211,PROD-002,Product B,North America,Distributor,2025-07,14837,55.08,817221.96,90
ORD-001800,PROD-010,Product J,Latin America,Distributor,2025-12,26569,30.8,818325.2,795
ORD-000684,PROD-004,Product D,Middle East & Africa,Distributor,2025-12,16587,54.79,908801.73,104
ORD-000105,PROD-001,Product A,Asia Pacific,Online,2025-09,25880,39.26,1016048.8,893
ORD-000803,PROD-005,Product E,Asia Pacific,Wholesale,2023-11,7734,14.52,112297.68,112
ORD-001167,PROD-007,Product G,Asia Pacific,Distributor,2024-03,20689,86.65,1792701.85,760
ORD-000604,PROD-004,Product D,Europe,Online,2025-04,24062,84.03,2021929.86,1112
ORD-000413,PROD-003,Product C,Europe,Direct,2024-05,12323,68.78,847575.94,440
ORD-000497,PROD-003,Product C,Middle East & Africa,Online,2025-05,12483,55.88,697550.04,294
ORD-001199,PROD-007,Product G,Middle East & Africa,Online,2023-11,16047,72.95,1170628.65,765
ORD-000921,PROD-006,Product F,North America,Distributor,2024-09,8941,72.79,650815.39,170
ORD-000041,PROD-001,Product A,Europe,Wholesale,2023-05,7655,75.66,579177.3,64
ORD-000966,PROD-006,Product F,Europe,Retail,2025-06,19944,65.48,1305933.12,494
ORD-001519,PROD-009,Product I,Asia Pacific,Retail,2023-07,13620,64.77,882167.4,602
ORD-000912,PROD-006,Product F,North America,Retail,2023-12,10085,63.15,636867.75,181
ORD-000313,PROD-002,Product B,Middle East & Africa,Online,2025-01,14076,40.95,576412.2,587
ORD-000341,PROD-002,Product B,Latin America,Retail,2024-05,12634,86.67,1094988.78,241
ORD-001324,PROD-008,Product H,Europe,Retail,2025-04,10346,15.87,164191.02,61
ORD-000045,PROD-001,Product A,Europe,Online,2023-09,7801,89.52,698345.52,224
ORD-000865,PROD-005,Product E,Latin America,Distributor,2023-01,9850,17.69,174246.5,284
ORD-000971,PROD-006,Product F,Europe,Direct,2025-11,26113,66.72,1742259.36,886
ORD-001514,PROD-009,Product I,Asia Pacific,Distributor,2023-02,9788,34.85,341111.8,195
ORD-001397,PROD-008,Product H,Middle East & Africa,Retail,2025-05,14682,28.74,421960.68,626
ORD-001797,PROD-010,Product J,Latin America,Direct,2025-09,20773,82.56,1715018.88,111
ORD-000177,PROD-001,Product A,Latin America,Retail,2025-09,16525,30.34,501368.5,323
ORD-001306,PROD-008,Product H,Europe,Distributor,2023-10,7635,43.35,330977.25,357
ORD-001104,PROD-007,Product G,North America,Direct,2024-12,22976,56.79,1304807.04,340
ORD-001283,PROD-008,Product H,North America,Retail,2024-11,25964,56.09,1456320.76,768
ORD-001549,PROD-009,Product I,Middle East & Africa,Direct,2023-01,5336,27.16,144925.76,98
ORD-000496,PROD-003,Product C,Middle East & Africa,Distributor,2025-04,12882,65.92,849181.44,324
ORD-000298,PROD-002,Product B,Middle East & Africa,Direct,2023-10,12628,46.83,591369.24,329
ORD-000986,PROD-006,Product F,Asia Pacific,Distributor,2024-02,18650,40.62,757563.0,116
ORD-000429,PROD-003,Product C,Europe,Distributor,2025-09,16331,34.6,565052.6,204
ORD-000055,PROD-001,Product A,Europe,Direct,2024-07,9996,62.51,624849.96,206
ORD-000386,PROD-003,Product C,North America,Distributor,2025-02,7738,41.44,320662.72,41
ORD-000033,PROD-001,Product A,North America,Distributor,2025-09,19145,46.15,883541.75,3
ORD-000230,PROD-002,Product B,Europe,Retail,2024-02,18958,79.81,1513037.98,585
ORD-001656,PROD-010,Product J,North America,Wholesale,2025-12,41786,19.26,804798.36,1615
ORD-001668,PROD-010,Product J,Europe,Online,2023-12,11255,76.92,865734.6,502
ORD-000277,PROD-002,Product B,Asia Pacific,Distributor,2025-01,23556,68.74,1619239.44,202
ORD-000257,PROD-002,Product B,Asia Pacific,Online,2023-05,20485,50.95,1043710.75,471
ORD-000180,PROD-001,Product A,Latin America,Direct,2025-12,21959,34.4,755389.6,397
ORD-001587,PROD-009,Product I,Latin America,Retail,2023-03,6327,37.73,238717.71,166
ORD-001325,PROD-008,Product H,Europe,Wholesale,2025-05,9753,73.58,717625.74,138
ORD-001557,PROD-009,Product I,Middle East & Africa,Direct,2023-09,7496,50.34,377348.64,241
ORD-001264,PROD-008,Product H,North America,Distributor,2023-04,15508,28.14,436395.12,196
ORD-001267,PROD-008,Product H,North America,Direct,2023-07,15657,29.58,463134.06,13
ORD-000621,PROD-004,Product D,Asia Pacific,Online,2023-09,17257,14.53,250744.21,567
ORD-000997,PROD-006,Product F,Asia Pacific,Retail,2025-01,24610,72.96,1795545.6,1184
ORD-001233,PROD-007,Product G,Latin America,Online,2023-09,9821,23.81,233838.01,397
ORD-000830,PROD-005,Product E,Middle East & Africa,Online,2023-02,9694,19.37,187772.78,228
ORD-001515,PROD-009,Product I,Asia Pacific,Direct,2023-03,11455,86.94,995897.7,99
ORD-000978,PROD-006,Product F,Asia Pacific,Distributor,2023-06,19905,18.6,370233.0,820
ORD-000352,PROD-002,Product B,Latin America,Direct,2025-04,16405,69.69,1143264.45,460
ORD-000028,PROD-001,Product A,North America,Direct,2025-04,19320,71.0,1371720.0,156
ORD-000239,PROD-002,Product B,Europe,Wholesale,2024-11,29420,78.43,2307410.6,778
ORD-001586,PROD-009,Product I,Latin America,Retail,2023-02,5545,17.98,99699.1,227
ORD-001466,PROD-009,Product I,North America,Retail,2025-02,17610,12.51,220301.1,676
ORD-000037,PROD-001,Product A,Europe,Wholesale,2023-01,6151,86.3,530831.3,0
ORD-001095,PROD-007,Product G,North America,Online,2024-03,15594,75.75,1181245.5,498
ORD-000889,PROD-005,Product E,Latin America,Retail,2025-01,16247,39.57,642893.79,264
ORD-001480,PROD-009,Product I,Europe,Retail,2023-04,8055,87.96,708517.8,43
ORD-000532,PROD-003,Product C,Latin America,Direct,2025-04,19774,70.92,1402372.08,538
ORD-001238,PROD-007,Product G,Latin America,Wholesale,2024-02,8877,72.18,640741.86,340
ORD-000161,PROD-001,Product A,Latin America,Distributor,2024-05,13426,86.86,1166182.36,156
ORD-000380,PROD-003,Product C,North America,Direct,2024-08,9026,80.07,722711.82,328
ORD-001457,PROD-009,Product I,North America,Wholesale,2024-05,16107,28.62,460982.34,441
ORD-000384,PROD-003,Product C,North America,Retail,2024-12,11824,19.6,231750.4,461
ORD-001398,PROD-008,Product H,Middle East & Africa,Wholesale,2025-06,14832,56.72,841271.04,89
ORD-000543,PROD-004,Product D,North America,Retail,2023-03,5332,26.43,140924.76,215
ORD-001278,PROD-008,Product H,North America,Retail,2024-06,20344,80.83,1644405.52,811
ORD-000922,PROD-006,Product F,North America,Direct,2024-10,9992,26.19,261690.48,2
ORD-000932,PROD-006,Product F,North America,Wholesale,2025-08,10339,35.01,361968.39,345
ORD-001203,PROD-007,Product G,Middle East & Africa,Direct,2024-03,11679,20.47,239069.13,484
ORD-001732,PROD-010,Product J,Middle East & Africa,Wholesale,2023-04,6996,24.32,170142.72,319
ORD-001792,PROD-010,Product J,Latin America,Wholesale,2025-04,18461,32.18,594074.98,57
ORD-001495,PROD-009,Product I,Europe,Online,2024-07,10350,39.82,412137.0,296
ORD-000171,PROD-001,Product A,Latin America,Distributor,2025-03,14176,68.23,967228.48,568
ORD-001369,PROD-008,Product H,Middle East & Africa,Wholesale,2023-01,11401,26.41,301100.41,559
ORD-001799,PROD-010,Product J,Latin America,Online,2025-11,25349,36.44,923717.56,249
ORD-000374,PROD-003,Product C,North America,Retail,2024-02,6017,40.7,244891.9,227
ORD-001579,PROD-009,Product I,Middle East & Africa,Wholesale,2025-07,13420,88.88,1192769.6,224
ORD-001795,PROD-010,Product J,Latin America,Retail,2025-07,20420,73.2,1494744.0,371
ORD-000234,PROD-002,Product B,Europe,Wholesale,2024-06,24445,22.27,544390.15,679
ORD-000034,PROD-001,Product A,North America,Online,2025-10,24614,80.29,1976258.06,1025
ORD-001576,PROD-009,Product I,Middle East & Africa,Online,2025-04,11653,61.04,711299.12,356
ORD-000168,PROD-001,Product A,Latin America,Retail,2024-12,20837,26.57,553639.09,726
ORD-001502,PROD-009,Product I,Europe,Direct,2025-02,8987,78.9,709074.3,379
ORD-000522,PROD-003,Product C,Latin America,Distributor,2024-06,20934,13.03,272770.02,482
ORD-000728,PROD-005,Product E,North America,Online,2023-08,7034,65.94,463821.96,105
ORD-000519,PROD-003,Product C,Latin America,Distributor,2024-03,18074,26.08,471369.92,846
ORD-001373,PROD-008,Product H,Middle East & Africa,Online,2023-05,11823,67.16,794032.68,87
ORD-001354,PROD-008,Product H,Asia Pacific,Retail,2024-10,20772,50.54,1049816.88,335
ORD-000952,PROD-006,Product F,Europe,Direct,2024-04,19979,18.31,365815.49,926
ORD-001490,PROD-009,Product I,Europe,Wholesale,2024-02,7857,53.01,416499.57,45
ORD-001771,PROD-010,Product J,Latin America,Wholesale,2023-07,16404,53.73,881386.92,787
ORD-000871,PROD-005,Product E,Latin America,Online,2023-07,13496,80.45,1085753.2,392
ORD-001046,PROD-006,Product F,Latin America,Online,2023-02,15518,14.34,222528.12,38
ORD-000221,PROD-002,Product B,Europe,Online,2023-05,18900,35.09,663201.0,425
ORD-001399,PROD-008,Product H,Middle East & Africa,Online,2025-07,16724,65.8,1100439.2,437
ORD-000093,PROD-001,Product A,Asia Pacific,Distributor,2024-09,20498,55.83,1144403.34,316
ORD-000157,PROD-001,Product A,Latin America,Online,2024-01,13498,31.3,422487.4,614
ORD-001129,PROD-007,Product G,Europe,Online,2024-01,18259,55.45,1012461.55,314
ORD-000098,PROD-001,Product A,Asia Pacific,Retail,2025-02,17879,48.93,874819.47,836
ORD-001165,PROD-007,Product G,Asia Pacific,Direct,2024-01,17134,20.76,355701.84,692
ORD-000606,PROD-004,Product D,Europe,Distributor,2025-06,29325,57.94,1699090.5,157
ORD-000876,PROD-005,Product E,Latin America,Online,2023-12,15369,75.77,1164509.13,318
ORD-001072,PROD-006,Product F,Latin America,Retail,2025-04,30858,77.52,2392112.16,1391
ORD-000510,PROD-003,Product C,Latin America,Direct,2023-06,17644,53.92,951364.48,179
ORD-001381,PROD-008,Product H,Middle East & Africa,Distributor,2024-01,12609,32.09,404622.81,509
ORD-001747,PROD-010,Product J,Middle East & Africa,Direct,2024-07,8407,69.94,587985.58,391
ORD-001537,PROD-009,Product I,Asia Pacific,Online,2025-01,14748,17.95,264726.6,456
ORD-000616,PROD-004,Product D,Asia Pacific,Retail,2023-04,16886,18.85,318301.1,389
ORD-000979,PROD-006,Product F,Asia Pacific,Distributor,2023-07,20355,19.31,393055.05,457
ORD-000163,PROD-001,Product A,Latin America,Distributor,2024-07,16998,54.15,920441.7,476
ORD-000896,PROD-005,Product E,Latin America,Online,2025-08,21223,59.59,1264678.57,563
ORD-001724,PROD-010,Product J,Asia Pacific,Retail,2025-08,33142,43.79,1451288.18,869
ORD-000596,PROD-004,Product D,Europe,Distributor,2024-08,23454,18.62,436713.48,940
ORD-000172,PROD-001,Product A,Latin America,Distributor,2025-04,16706,65.95,1101760.7,458
ORD-001075,PROD-006,Product F,Latin America,Online,2025-07,34480,59.45,2049836.0,1692
ORD-001434,PROD-008,Product H,Latin America,Retail,2025-06,22372,36.66,820157.52,657
ORD-001290,PROD-008,Product H,North America,Wholesale,2025-06,24789,56.67,1404792.63,316
ORD-001080,PROD-006,Product F,Latin America,Wholesale,2025-12,50521,55.19,2788253.99,2210
ORD-001015,PROD-006,Product F,Middle East & Africa,Wholesale,2023-07,20691,64.79,1340569.89,459
ORD-000318,PROD-002,Product B,Middle East & Africa,Direct,2025-06,17445,17.89,312091.05,93
ORD-001327,PROD-008,Product H,Europe,Online,2025-07,11484,33.5,384714.0,110
ORD-001659,PROD-010,Product J,Europe,Online,2023-03,7627,13.44,102506.88,179
ORD-001386,PROD-008,Product H,Middle East & Africa,Retail,2024-06,14994,55.65,834416.1,50
ORD-000950,PROD-006,Product F,Europe,Direct,2024-02,15643,13.49,211024.07,113
ORD-000700,PROD-004,Product D,Latin America,Online,2024-04,24400,34.03,830332.0,931
ORD-001052,PROD-006,Product F,Latin America,Wholesale,2023-08,22089,18.12,400252.68,217
ORD-000083,PROD-001,Product A,Asia Pacific,Online,2023-11,20738,59.31,1229970.78,416
ORD-000191,PROD-002,Product B,North America,Online,2023-11,13900,89.13,1238907.0,582
ORD-000873,PROD-005,Product E,Latin America,Wholesale,2023-09,11779,43.69,514624.51,411
ORD-001292,PROD-008,Product H,North America,Retail,2025-08,25356,81.36,2062964.16,477
ORD-000890,PROD-005,Product E,Latin America,Online,2025-02,16197,65.82,1066086.54,28
ORD-000382,PROD-003,Product C,North America,Online,2024-10,10247,78.38,803159.86,85
ORD-001258,PROD-007,Product G,Latin America,Wholesale,2025-10,18868,80.84,1525289.12,877
ORD-000755,PROD-005,Product E,North America,Retail,2025-11,10853,40.67,441391.51,183
ORD-001767,PROD-010,Product J,Latin America,Wholesale,2023-03,12102,43.64,528131.28,527
ORD-001796,PROD-010,Product J,Latin America,Online,2025-08,21019,40.96,860938.24,43
ORD-001611,PROD-009,Product I,Latin America,Retail,2025-03,9406,66.92,629449.52,404
ORD-001676,PROD-010,Product J,Europe,Distributor,2024-08,11870,61.11,725375.7,122
ORD-001504,PROD-009,Product I,Europe,Retail,2025-04,10479,47.07,493246.53,267
ORD-000550,PROD-004,Product D,North America,Retail,2023-10,6805,24.51,166790.55,57
ORD-000976,PROD-006,Product F,Asia Pacific,Online,2023-04,17467,31.15,544097.05,51
ORD-000795,PROD-005,Product E,Asia Pacific,Retail,2023-03,5111,39.9,203928.9,140
ORD-000913,PROD-006,Product F,North America,Distributor,2024-01,6566,79.95,524951.7,169
ORD-001003,PROD-006,Product F,Asia Pacific,Online,2025-07,31731,70.43,2234814.33,1436
ORD-001735,PROD-010,Product J,Middle East & Africa,Wholesale,2023-07,7650,54.48,416772.0,279
ORD-001050,PROD-006,Product F,Latin America,Wholesale,2023-06,18404,64.61,1189082.44,6
ORD-001699,PROD-010,Product J,Asia Pacific,Wholesale,2023-07,21234,73.88,1568767.92,121
ORD-000197,PROD-002,Product B,North America,Online,2024-05,10367,30.57,316919.19,202
ORD-001363,PROD-008,Product H,Asia Pacific,Direct,2025-07,21015,76.51,1607857.65,503
ORD-000736,PROD-005,Product E,North America,Distributor,2024-04,6581,17.18,113061.58,259
ORD-000269,PROD-002,Product B,Asia Pacific,Online,2024-05,22813,64.58,1473263.54,780
ORD-001236,PROD-007,Product G,Latin America,Retail,2023-12,11839,71.95,851816.05,394
ORD-001403,PROD-008,Product H,Middle East & Africa,Retail,2025-11,20338,80.9,1645344.2,725
ORD-000636,PROD-004,Product D,Asia Pacific,Distributor,2024-12,24882,34.2,850964.4,747
ORD-000886,PROD-005,Product E,Latin America,Distributor,2024-10,17798,41.01,729895.98,517
ORD-001006,PROD-006,Product F,Asia Pacific,Retail,2025-10,32936,64.54,2125689.44,1031
ORD-000612,PROD-004,Product D,Europe,Online,2025-12,38722,58.6,2269109.2,60
ORD-000247,PROD-002,Product B,Europe,Retail,2025-07,29202,42.11,1229696.22,1019
ORD-000316,PROD-002,Product B,Middle East & Africa,Online,2025-04,14816,66.89,991042.24,347
ORD-001340,PROD-008,Product H,Asia Pacific,Wholesale,2023-08,15338,36.68,562597.84,337
ORD-001625,PROD-010,Product J,North America,Online,2023-05,18927,76.38,1445644.26,462
ORD-000584,PROD-004,Product D,Europe,Retail,2023-08,17505,50.47,883477.35,750
ORD-000825,PROD-005,Product E,Asia Pacific,Wholesale,2025-09,11596,85.94,996560.24,400
ORD-000796,PROD-005,Product E,Asia Pacific,Direct,2023-04,5352,80.88,432869.76,125
ORD-000334,PROD-002,Product B,Latin America,Distributor,2023-10,13788,67.42,929586.96,296
ORD-000427,PROD-003,Product C,Europe,Distributor,2025-07,16374,51.13,837202.62,575
ORD-001693,PROD-010,Product J,Asia Pacific,Online,2023-01,18742,52.99,993138.58,176
ORD-001673,PROD-010,Product J,Europe,Retail,2024-05,9313,82.69,770091.97,14
ORD-001652,PROD-010,Product J,North America,Online,2025-08,32697,29.56,966523.32,189
ORD-000492,PROD-003,Product C,Middle East & Africa,Distributor,2024-12,14228,86.55,1231433.4,545
ORD-000365,PROD-003,Product C,North America,Retail,2023-05,6262,73.77,461947.74,269
ORD-000523,PROD-003,Product C,Latin America,Online,2024-07,20441,33.17,678027.97,309
ORD-000817,PROD-005,Product E,Asia Pacific,Retail,2025-01,7639,57.9,442298.1,56
ORD-000190,PROD-002,Product B,North America,Distributor,2023-10,12586,41.94,527856.84,304
ORD-000782,PROD-005,Product E,Europe,Wholesale,2025-02,9161,65.6,600961.6,20
ORD-001756,PROD-010,Product J,Middle East & Africa,Distributor,2025-04,8393,20.06,168363.58,51
ORD-001121,PROD-007,Product G,Europe,Retail,2023-05,19115,32.2,615503.0,931
ORD-000145,PROD-001,Product A,Latin America,Distributor,2023-01,11120,37.84,420780.8,334
ORD-000114,PROD-001,Product A,Middle East & Africa,Wholesale,2023-06,12726,28.77,366127.02,621
ORD-000662,PROD-004,Product D,Middle East & Africa,Retail,2024-02,8974,42.6,382292.4,105
ORD-001555,PROD-009,Product I,Middle East & Africa,Wholesale,2023-07,7921,79.85,632491.85,76
ORD-001319,PROD-008,Product H,Europe,Distributor,2024-11,11520,21.11,243187.2,482
ORD-000100,PROD-001,Product A,Asia Pacific,Online,2025-04,21327,27.45,585426.15,570
ORD-000433,PROD-003,Product C,Asia Pacific,Online,2023-01,9769,34.97,341621.93,435
ORD-000265,PROD-002,Product B,Asia Pacific,Online,2024-01,21712,85.58,1858112.96,693
ORD-001166,PROD-007,Product G,Asia Pacific,Direct,2024-02,18738,50.63,948704.94,782
ORD-000666,PROD-004,Product D,Middle East & Africa,Online,2024-06,11760,53.35,627396.0,397
ORD-000928,PROD-006,Product F,North America,Direct,2025-04,9783,53.6,524368.8,346
ORD-001275,PROD-008,Product H,North America,Retail,2024-03,17192,31.75,545846.0,571
ORD-001344,PROD-008,Product H,Asia Pacific,Retail,2023-12,20917,88.03,1841323.51,323
ORD-000090,PROD-001,Product A,Asia Pacific,Wholesale,2024-06,19007,41.08,780807.56,151
ORD-000675,PROD-004,Product D,Middle East & Africa,Direct,2025-03,10255,40.29,413173.95,496
ORD-000012,PROD-001,Product A,North America,Online,2023-12,21211,61.16,1297264.76,393
ORD-001348,PROD-008,Product H,Asia Pacific,Online,2024-04,15880,84.77,1346147.6,155
ORD-001719,PROD-010,Product J,Asia Pacific,Distributor,2025-03,24757,89.8,2223178.6,215
ORD-000552,PROD-004,Product D,North America,Wholesale,2023-12,7439,17.71,131744.69,17
ORD-001734,PROD-010,Product J,Middle East & Africa,Distributor,2023-06,7593,28.13,213591.09,251
ORD-001663,PROD-010,Product J,Europe,Wholesale,2023-07,10014,23.3,233326.2,306
ORD-000983,PROD-006,Product F,Asia Pacific,Distributor,2023-11,25809,56.02,1445820.18,698
ORD-001351,PROD-008,Product H,Asia Pacific,Retail,2024-07,18362,30.37,557653.94,236
ORD-001450,PROD-009,Product I,North America,Distributor,2023-10,19241,37.64,724231.24,30
ORD-000943,PROD-006,Product F,Europe,Wholesale,2023-07,19616,20.32,398597.12,276
ORD-000167,PROD-001,Product A,Latin America,Direct,2024-11,19194,41.83,802885.02,506
ORD-000060,PROD-001,Product A,Europe,Direct,2024-12,12405,54.34,674087.7,95
ORD-000315,PROD-002,Product B,Middle East & Africa,Online,2025-03,13492,84.41,1138859.72,29
ORD-001619,PROD-009,Product I,Latin America,Retail,2025-11,15163,72.37,1097346.31,342
ORD-000218,PROD-002,Product B,Europe,Distributor,2023-02,14432,13.56,195697.92,95
ORD-001210,PROD-007,Product G,Middle East & Africa,Online,2024-10,15904,79.91,1270888.64,561
ORD-000766,PROD-005,Product E,Europe,Retail,2023-10,9792,44.24,433198.08,277
ORD-000808,PROD-005,Product E,Asia Pacific,Distributor,2024-04,7449,88.56,659683.44,181
ORD-000250,PROD-002,Product B,Europe,Retail,2025-10,33238,64.95,2158808.1,151
ORD-001394,PROD-008,Product H,Middle East & Africa,Direct,2025-02,12562,41.83,525468.46,437
ORD-001396,PROD-008,Product H,Middle East & Africa,Online,2025-04,14150,79.02,1118133.0,539
ORD-000583,PROD-004,Product D,Europe,Distributor,2023-07,18230,38.63,704224.9,740
ORD-000054,PROD-001,Product A,Europe,Direct,2024-06,9103,79.36,722414.08,344
ORD-000674,PROD-004,Product D,Middle East & Africa,Distributor,2025-02,9564,26.98,258036.72,317
ORD-000194,PROD-002,Product B,North America,Retail,2024-02,9120,55.22,503606.4,1
ORD-001642,PROD-010,Product J,North America,Retail,2024-10,27112,32.66,885477.92,420
ORD-001021,PROD-006,Product F,Middle East & Africa,Online,2024-01,19298,83.05,1602698.9,773
ORD-000505,PROD-003,Product C,Latin America,Distributor,2023-01,13527,38.06,514837.62,102
ORD-000158,PROD-001,Product A,Latin America,Wholesale,2024-02,12885,74.13,955165.05,42
